t_stop1_ps,t_stop1_ns,ovf_stop1,refno_unwrapped_stop1,t_stop4_ps,t_stop4_ns,ovf_stop4,refno_unwrapped_stop4,STOP1,REFNO1,STOP4,REFNO4,active_stop1,active_stop4
13841461677.0,13841461.677,33.0,139020.0,54479061724.0,54479061.724,133.0,547362.0,21780.0,3852.0,95362.0,2594.0,True,True
14105557335.0,14105557.335,34.0,141661.0,54782363609.0,54782363.609,134.0,550395.0,17438.0,2397.0,97247.0,1531.0,True,True
14165789617.0,14165789.617,34.0,142263.0,55003399637.0,55003399.637,134.0,552606.0,49720.0,2999.0,33275.0,3742.0,True,True
14323376846.0,14323376.846,35.0,143839.0,55392166444.0,55392166.444,135.0,556494.0,36949.0,479.0,82.0,3534.0,True,True
14491065871.0,14491065.871,35.0,145516.0,55682191670.0,55682191.67,136.0,559394.0,25974.0,2156.0,25308.0,2338.0,True,True
14559505564.0,14559505.564,35.0,146200.0,55789563935.0,55789563.935,136.0,560467.0,65667.0,2840.0,97573.0,3411.0,True,True
14750676085.0,14750676.085,36.0,148112.0,55962986620.0,55962986.62,137.0,562202.0,36188.0,656.0,20258.0,1050.0,True,True
15091804852.0,15091804.852,36.0,151523.0,56036403010.0,56036403.01,137.0,562936.0,64955.0,4067.0,36648.0,1784.0,True,True
15219853354.0,15219853.354,37.0,152804.0,56207647794.0,56207647.794,137.0,564648.0,13457.0,1252.0,81432.0,3496.0,True,True
15254232309.0,15254232.309,37.0,153147.0,56302815363.0,56302815.363,138.0,565600.0,92412.0,1595.0,49001.0,352.0,True,True
15531452766.0,15531452.766,38.0,155920.0,56477453183.0,56477453.183,138.0,567346.0,12869.0,272.0,86821.0,2098.0,True,True
15727615597.0,15727615.597,38.0,157881.0,56549446032.0,56549446.032,138.0,568066.0,75700.0,2233.0,79670.0,2818.0,True,True
16106221605.0,16106221.605,39.0,161667.0,56798676856.0,56798676.856,139.0,570559.0,81708.0,1923.0,10494.0,1215.0,True,True
16290298756.0,16290298.756,39.0,163508.0,56902456582.0,56902456.582,139.0,571596.0,58859.0,3764.0,90220.0,2252.0,True,True
16683373089.0,16683373.089,40.0,167439.0,57238269804.0,57238269.804,140.0,574955.0,33192.0,3599.0,3442.0,1515.0,True,True
16914640884.0,16914640.884,41.0,169752.0,57410704171.0,57410704.171,140.0,576679.0,987.0,1816.0,37809.0,3239.0,True,True
17150272415.0,17150272.415,42.0,172108.0,57799683027.0,57799683.027,141.0,580569.0,32518.0,76.0,16665.0,3033.0,True,True
17355943292.0,17355943.292,42.0,174165.0,58033910229.0,58033910.229,142.0,582911.0,3395.0,2133.0,43867.0,1279.0,True,True
17519707540.0,17519707.54,42.0,175802.0,58361625727.0,58361625.727,143.0,586188.0,67643.0,3770.0,59365.0,460.0,True,True
17679765849.0,17679765.849,43.0,177403.0,58361854850.0,58361854.85,143.0,586190.0,25952.0,1275.0,88488.0,462.0,True,True
18008237820.0,18008237.82,44.0,180687.0,58669848701.0,58669848.701,143.0,589270.0,97923.0,463.0,82339.0,3542.0,True,True
18290449156.0,18290449.156,44.0,183510.0,58956960077.0,58956960.077,144.0,592141.0,9259.0,3286.0,93715.0,2317.0,True,True
18303051090.0,18303051.09,44.0,183636.0,59056489870.0,59056489.87,144.0,593137.0,11193.0,3412.0,23508.0,3313.0,True,True
18629614932.0,18629614.932,45.0,186901.0,59357334181.0,59357334.181,145.0,596145.0,75035.0,2581.0,67819.0,2225.0,True,True
18892744099.0,18892744.099,46.0,189533.0,59393784778.0,59393784.778,145.0,596510.0,4202.0,1117.0,18416.0,2590.0,True,True
19238479687.0,19238479.687,47.0,192990.0,59509527370.0,59509527.37,145.0,597667.0,39790.0,478.0,61008.0,3747.0,True,True
19563255925.0,19563255.925,47.0,196238.0,59632217253.0,59632217.253,146.0,598894.0,16028.0,3726.0,50891.0,878.0,True,True
19838303780.0,19838303.78,48.0,198988.0,59653472548.0,59653472.548,146.0,599107.0,63883.0,2380.0,6186.0,1091.0,True,True
19893928057.0,19893928.057,48.0,199544.0,59810473212.0,59810473.212,146.0,600677.0,88160.0,2936.0,6850.0,2661.0,True,True
20035427336.0,20035427.336,49.0,200959.0,60162581406.0,60162581.406,147.0,604198.0,87439.0,255.0,15044.0,2086.0,True,True
20315431725.0,20315431.725,49.0,203759.0,60530814649.0,60530814.649,148.0,607880.0,91828.0,3055.0,48287.0,1672.0,True,True
20541079228.0,20541079.228,50.0,206016.0,60609827059.0,60609827.059,148.0,608670.0,39331.0,1216.0,60697.0,2462.0,True,True
20617322584.0,20617322.584,50.0,206778.0,60737587118.0,60737587.118,148.0,609948.0,82687.0,1978.0,20756.0,3740.0,True,True
20737253778.0,20737253.778,50.0,207978.0,61037372088.0,61037372.088,149.0,612946.0,13881.0,3178.0,5726.0,2642.0,True,True
21063151372.0,21063151.372,51.0,211237.0,61200212857.0,61200212.857,150.0,614574.0,11475.0,2341.0,46495.0,174.0,True,True
21442765872.0,21442765.872,52.0,215033.0,61421318680.0,61421318.68,150.0,616785.0,25975.0,2041.0,52318.0,2385.0,True,True
21555310444.0,21555310.444,52.0,216158.0,61513901480.0,61513901.48,150.0,617711.0,70547.0,3166.0,35118.0,3311.0,True,True
21741347703.0,21741347.703,53.0,218019.0,61890465905.0,61890465.905,151.0,621476.0,7806.0,931.0,99543.0,2980.0,True,True
21904030441.0,21904030.441,53.0,219645.0,62003742832.0,62003742.832,152.0,622609.0,90544.0,2557.0,76470.0,17.0,True,True
21947785943.0,21947785.943,53.0,220083.0,62157751516.0,62157751.516,152.0,624149.0,46046.0,2995.0,85154.0,1557.0,True,True
22343152207.0,22343152.207,54.0,224037.0,62514915725.0,62514915.725,153.0,627721.0,12310.0,2853.0,49363.0,1033.0,True,True
22689273576.0,22689273.576,55.0,227498.0,62727662503.0,62727662.503,153.0,629848.0,33679.0,2218.0,96141.0,3160.0,True,True
23068885942.0,23068885.942,56.0,231294.0,63114008282.0,63114008.282,154.0,633712.0,46045.0,1918.0,41920.0,2928.0,True,True
23457265159.0,23457265.159,57.0,235178.0,63264956399.0,63264956.399,155.0,635221.0,25262.0,1706.0,90037.0,341.0,True,True
23571416762.0,23571416.762,57.0,236319.0,63609393431.0,63609393.431,155.0,638666.0,76865.0,2847.0,27069.0,3786.0,True,True
23815673537.0,23815673.537,58.0,238762.0,63912136781.0,63912136.781,156.0,641693.0,33640.0,1194.0,70419.0,2717.0,True,True
23958984280.0,23958984.28,58.0,240195.0,64091377108.0,64091377.108,157.0,643486.0,44383.0,2627.0,10746.0,414.0,True,True
24357102521.0,24357102.521,59.0,244176.0,64231955863.0,64231955.863,157.0,644891.0,62624.0,2512.0,89501.0,1819.0,True,True
24417605118.0,24417605.118,59.0,244781.0,64526767346.0,64526767.346,158.0,647840.0,65221.0,3117.0,984.0,672.0,True,True
24734855701.0,24734855.701,60.0,247954.0,64820113264.0,64820113.264,158.0,650773.0,15804.0,2194.0,46902.0,3605.0,True,True
24974301986.0,24974301.986,61.0,250348.0,65006649594.0,65006649.594,159.0,652638.0,62089.0,492.0,83232.0,1374.0,True,True
25341237552.0,25341237.552,62.0,254017.0,65407492336.0,65407492.336,160.0,656647.0,97655.0,65.0,25974.0,1287.0,True,True
25387418155.0,25387418.155,62.0,254479.0,65635113310.0,65635113.31,160.0,658923.0,78258.0,527.0,46948.0,3563.0,True,True
25658312872.0,25658312.872,62.0,257188.0,65866939401.0,65866939.401,161.0,661241.0,72975.0,3236.0,73039.0,1785.0,True,True
25811469864.0,25811469.864,63.0,258720.0,66187872019.0,66187872.019,162.0,664451.0,29967.0,672.0,5657.0,899.0,True,True
25946647661.0,25946647.661,63.0,260072.0,66518511294.0,66518511.294,163.0,667757.0,7764.0,2024.0,44932.0,109.0,True,True
26024027656.0,26024027.656,63.0,260845.0,66858719625.0,66858719.625,163.0,671159.0,87759.0,2797.0,53263.0,3511.0,True,True
26040334013.0,26040334.013,63.0,261008.0,67220262635.0,67220262.635,164.0,674774.0,94116.0,2960.0,96273.0,3030.0,True,True
26069806284.0,26069806.284,63.0,261303.0,67451144214.0,67451144.214,165.0,677083.0,66387.0,3255.0,77852.0,1243.0,True,True
26358525235.0,26358525.235,64.0,264190.0,67854958634.0,67854958.634,166.0,681121.0,85338.0,2046.0,92272.0,1185.0,True,True
26528982902.0,26528982.902,64.0,265895.0,68076654249.0,68076654.249,166.0,683338.0,43005.0,3751.0,87887.0,3402.0,True,True
26779476196.0,26779476.196,65.0,268400.0,68172369983.0,68172369.983,167.0,684296.0,36299.0,2160.0,3621.0,264.0,True,True
27132038023.0,27132038.023,66.0,271925.0,68537051436.0,68537051.436,167.0,687942.0,98126.0,1589.0,85074.0,3910.0,True,True
27204868440.0,27204868.44,66.0,272654.0,68613061614.0,68613061.614,168.0,688702.0,28543.0,2318.0,95252.0,574.0,True,True
27594481787.0,27594481.787,67.0,276550.0,68741777331.0,68741777.331,168.0,689990.0,41890.0,2118.0,10969.0,1862.0,True,True
27786613236.0,27786613.236,67.0,278471.0,68759060481.0,68759060.481,168.0,690162.0,73339.0,4039.0,94119.0,2034.0,True,True
27842128332.0,27842128.332,68.0,279026.0,69137618905.0,69137618.905,169.0,693948.0,88435.0,498.0,52543.0,1724.0,True,True
28209627829.0,28209627.829,69.0,282701.0,69292965275.0,69292965.275,169.0,695501.0,87932.0,77.0,98913.0,3277.0,True,True
28426221341.0,28426221.341,69.0,284867.0,69295890101.0,69295890.101,169.0,695531.0,81444.0,2243.0,23739.0,3307.0,True,True
28828743654.0,28828743.654,70.0,288893.0,69397502019.0,69397502.019,170.0,696547.0,3757.0,2173.0,35657.0,227.0,True,True
29060922947.0,29060922.947,71.0,291214.0,69460521774.0,69460521.774,170.0,697177.0,83050.0,398.0,55412.0,857.0,True,True
29315504714.0,29315504.714,71.0,293760.0,69524298925.0,69524298.925,170.0,697815.0,64817.0,2944.0,32563.0,1495.0,True,True
29667311983.0,29667311.983,72.0,297278.0,69919492790.0,69919492.79,171.0,701767.0,72086.0,2366.0,26428.0,1351.0,True,True
30070278065.0,30070278.065,73.0,301308.0,70110141751.0,70110141.751,171.0,703673.0,38168.0,2300.0,75389.0,3257.0,True,True
30317915378.0,30317915.378,74.0,303784.0,70369934945.0,70369934.945,172.0,706271.0,75481.0,680.0,68583.0,1759.0,True,True
30605476443.0,30605476.443,74.0,306660.0,70670698608.0,70670698.608,173.0,709279.0,36546.0,3556.0,32246.0,671.0,True,True
30914422812.0,30914422.812,75.0,309749.0,70870871287.0,70870871.287,173.0,711281.0,82915.0,2549.0,4925.0,2673.0,True,True
30945701583.0,30945701.583,75.0,310062.0,71010524235.0,71010524.235,173.0,712677.0,61686.0,2862.0,57873.0,4069.0,True,True
31083081821.0,31083081.821,76.0,311436.0,71142922312.0,71142922.312,174.0,714001.0,41924.0,140.0,55950.0,1297.0,True,True
31414851351.0,31414851.351,76.0,314754.0,71289757500.0,71289757.5,174.0,715469.0,11454.0,3458.0,91138.0,2765.0,True,True
31779232713.0,31779232.713,77.0,318397.0,71493766727.0,71493766.727,175.0,717510.0,92816.0,3005.0,365.0,710.0,True,True
32072181825.0,32072181.825,78.0,321327.0,71876235306.0,71876235.306,176.0,721334.0,41928.0,1839.0,68944.0,438.0,True,True
32076898494.0,32076898.494,78.0,321374.0,71915699736.0,71915699.736,176.0,721729.0,58597.0,1886.0,33374.0,833.0,True,True
32163665248.0,32163665.248,78.0,322242.0,71980710436.0,71980710.436,176.0,722379.0,25351.0,2754.0,44074.0,1483.0,True,True
32321012650.0,32321012.65,79.0,323815.0,72278939334.0,72278939.334,177.0,725361.0,72753.0,231.0,72972.0,369.0,True,True
32321187292.0,32321187.292,79.0,323817.0,72484657659.0,72484657.659,177.0,727418.0,47395.0,233.0,91297.0,2426.0,True,True
32661340927.0,32661340.927,79.0,327219.0,72876997087.0,72876997.087,178.0,731342.0,1030.0,3635.0,30725.0,2254.0,True,True
32684804893.0,32684804.893,79.0,327453.0,73187965509.0,73187965.509,179.0,734451.0,64996.0,3869.0,99147.0,1267.0,True,True
32867513586.0,32867513.586,80.0,329280.0,73220117203.0,73220117.203,179.0,734773.0,73689.0,1600.0,50841.0,1589.0,True,True
32989399471.0,32989399.471,80.0,330499.0,73552591223.0,73552591.223,180.0,738098.0,59574.0,2819.0,24861.0,818.0,True,True
33166823801.0,33166823.801,81.0,332273.0,73730515363.0,73730515.363,180.0,739877.0,83904.0,497.0,49001.0,2597.0,True,True
33202364440.0,33202364.44,81.0,332629.0,73748146641.0,73748146.641,180.0,740053.0,24543.0,853.0,80279.0,2773.0,True,True
33391941094.0,33391941.094,81.0,334525.0,74131520069.0,74131520.069,181.0,743887.0,1197.0,2749.0,53707.0,2511.0,True,True
33537687061.0,33537687.061,82.0,335982.0,74487620210.0,74487620.21,182.0,747448.0,47164.0,110.0,53848.0,1976.0,True,True
33749684555.0,33749684.555,82.0,338102.0,74528594897.0,74528594.897,182.0,747858.0,44658.0,2230.0,28535.0,2386.0,True,True
33839232267.0,33839232.267,82.0,338997.0,74635250220.0,74635250.22,182.0,748924.0,92370.0,3125.0,83858.0,3452.0,True,True
34165601821.0,34165601.821,83.0,342261.0,74979914605.0,74979914.605,183.0,752371.0,61924.0,2293.0,48243.0,2803.0,True,True
34448397949.0,34448397.949,84.0,345089.0,75100158813.0,75100158.813,183.0,753573.0,58052.0,1025.0,92451.0,4005.0,True,True
34838834028.0,34838834.028,85.0,348993.0,75190635907.0,75190635.907,184.0,754478.0,94131.0,833.0,69545.0,814.0,True,True
34850881782.0,34850881.782,85.0,349114.0,75490460721.0,75490460.721,184.0,757476.0,41885.0,954.0,94359.0,3812.0,True,True
35160900194.0,35160900.194,85.0,352214.0,75729993285.0,75729993.285,185.0,759872.0,60297.0,4054.0,26923.0,2112.0,True,True
35391273597.0,35391273.597,86.0,354518.0,75891733786.0,75891733.786,185.0,761489.0,33700.0,2262.0,67424.0,3729.0,True,True
35765711120.0,35765711.12,87.0,358262.0,76268711690.0,76268711.69,186.0,765259.0,71223.0,1910.0,45328.0,3403.0,True,True
35770912642.0,35770912.642,87.0,358314.0,76603297888.0,76603297.888,187.0,768605.0,72745.0,1962.0,31526.0,2653.0,True,True
35971550775.0,35971550.775,87.0,360321.0,76887772895.0,76887772.895,188.0,771450.0,10878.0,3969.0,6533.0,1402.0,True,True
36250876589.0,36250876.589,88.0,363114.0,77226621062.0,77226621.062,189.0,774838.0,36692.0,2666.0,54700.0,694.0,True,True
36497651537.0,36497651.537,89.0,365582.0,77457737682.0,77457737.682,189.0,777149.0,11640.0,1038.0,71320.0,3005.0,True,True
36650319191.0,36650319.191,89.0,367108.0,77606890273.0,77606890.273,190.0,778641.0,79294.0,2564.0,23911.0,401.0,True,True
36825841448.0,36825841.448,90.0,368864.0,77841995001.0,77841995.001,190.0,780992.0,1551.0,224.0,28639.0,2752.0,True,True
37138250821.0,37138250.821,90.0,371988.0,78242076247.0,78242076.247,191.0,784993.0,10924.0,3348.0,9885.0,2657.0,True,True
37492872430.0,37492872.43,91.0,375534.0,78599405792.0,78599405.792,192.0,788566.0,32533.0,2798.0,39430.0,2134.0,True,True
37896137947.0,37896137.947,92.0,379566.0,78943187590.0,78943187.59,193.0,792004.0,98050.0,2734.0,21228.0,1476.0,True,True
37955892004.0,37955892.004,92.0,380164.0,79085505862.0,79085505.862,193.0,793427.0,52107.0,3332.0,39500.0,2899.0,True,True
38106815374.0,38106815.374,93.0,381673.0,79340149591.0,79340149.591,194.0,795973.0,75477.0,745.0,83229.0,1349.0,True,True
38242865019.0,38242865.019,93.0,383034.0,79596204635.0,79596204.635,194.0,798534.0,25122.0,2106.0,38273.0,3910.0,True,True
38367945911.0,38367945.911,93.0,384285.0,79781298476.0,79781298.476,195.0,800385.0,6014.0,3357.0,32114.0,1665.0,True,True
38608581103.0,38608581.103,94.0,386691.0,80152206989.0,80152206.989,196.0,804094.0,41206.0,1667.0,40627.0,1278.0,True,True
38994376448.0,38994376.448,95.0,390549.0,80392477743.0,80392477.743,196.0,806497.0,36551.0,1429.0,11381.0,3681.0,True,True
39333741190.0,39333741.19,96.0,393943.0,80494399464.0,80494399.464,197.0,807516.0,1293.0,727.0,33102.0,604.0,True,True
39464138743.0,39464138.743,96.0,395246.0,80842168553.0,80842168.553,197.0,810994.0,98846.0,2030.0,2191.0,4082.0,True,True
39800937109.0,39800937.109,97.0,398614.0,81078277514.0,81078277.514,198.0,813355.0,97212.0,1302.0,11152.0,2347.0,True,True
39947989257.0,39947989.257,97.0,400085.0,81134777571.0,81134777.571,198.0,813920.0,49360.0,2773.0,11209.0,2912.0,True,True
40067353824.0,40067353.824,97.0,401279.0,81323480068.0,81323480.068,199.0,815807.0,13927.0,3967.0,13706.0,703.0,True,True
40123413988.0,40123413.988,98.0,401839.0,81639312051.0,81639312.051,199.0,818965.0,74091.0,431.0,45689.0,3861.0,True,True
40431817752.0,40431817.752,98.0,404923.0,81991891711.0,81991891.711,200.0,822491.0,77855.0,3515.0,25349.0,3291.0,True,True
40521345672.0,40521345.672,99.0,405819.0,82128486112.0,82128486.112,201.0,823857.0,5775.0,315.0,19750.0,561.0,True,True
40661383122.0,40661383.122,99.0,407219.0,82150404981.0,82150404.981,201.0,824076.0,43225.0,1715.0,38619.0,780.0,True,True
40982067228.0,40982067.228,100.0,410426.0,82202080473.0,82202080.473,201.0,824593.0,27331.0,826.0,14111.0,1297.0,True,True
41021225909.0,41021225.909,100.0,410817.0,82521261048.0,82521261.048,202.0,827784.0,86012.0,1217.0,94686.0,392.0,True,True
41257837704.0,41257837.704,100.0,413183.0,82841956096.0,82841956.096,202.0,830991.0,97807.0,3583.0,89734.0,3599.0,True,True
41636514536.0,41636514.536,101.0,416970.0,82928124511.0,82928124.511,203.0,831853.0,74639.0,3274.0,58149.0,365.0,True,True
41847105935.0,41847105.935,102.0,419076.0,83099435133.0,83099435.133,203.0,833566.0,66038.0,1284.0,68771.0,2078.0,True,True
42084385677.0,42084385.677,102.0,421449.0,83107410548.0,83107410.548,203.0,833646.0,45780.0,3657.0,44186.0,2158.0,True,True
42263383893.0,42263383.893,103.0,423239.0,83232741081.0,83232741.081,203.0,834899.0,43996.0,1351.0,74719.0,3411.0,True,True
42304188325.0,42304188.325,103.0,423647.0,83587155374.0,83587155.374,204.0,838443.0,48428.0,1759.0,89012.0,2859.0,True,True
42622924481.0,42622924.481,104.0,426834.0,83991966079.0,83991966.079,205.0,842491.0,84584.0,850.0,99717.0,2811.0,True,True
42882403640.0,42882403.64,104.0,429429.0,84168850690.0,84168850.69,206.0,844260.0,63743.0,3445.0,84328.0,484.0,True,True
43000752210.0,43000752.21,105.0,430613.0,84535067065.0,84535067.065,207.0,847923.0,12313.0,533.0,703.0,51.0,True,True
43053651010.0,43053651.01,105.0,431142.0,84551005645.0,84551005.645,207.0,848082.0,11113.0,1062.0,39283.0,210.0,True,True
43460048536.0,43460048.536,106.0,435206.0,84812644088.0,84812644.088,207.0,850698.0,8639.0,1030.0,77726.0,2826.0,True,True
43798902616.0,43798902.616,107.0,438594.0,85140030475.0,85140030.475,208.0,853972.0,62719.0,322.0,64113.0,2004.0,True,True
43951124891.0,43951124.891,107.0,440116.0,85482700271.0,85482700.271,209.0,857399.0,84994.0,1844.0,33909.0,1335.0,True,True
44124807809.0,44124807.809,107.0,441853.0,85588866174.0,85588866.174,209.0,858460.0,67912.0,3581.0,99812.0,2396.0,True,True
44218378687.0,44218378.687,108.0,442789.0,85780228630.0,85780228.63,210.0,860374.0,38790.0,421.0,62268.0,214.0,True,True
44563084646.0,44563084.646,108.0,446236.0,86159413437.0,86159413.437,210.0,864166.0,44749.0,3868.0,47075.0,4006.0,True,True
44647935271.0,44647935.271,109.0,447084.0,86456753723.0,86456753.723,211.0,867139.0,95374.0,620.0,87361.0,2883.0,True,True
44965399833.0,44965399.833,109.0,450259.0,86501111210.0,86501111.21,211.0,867583.0,59936.0,3795.0,44848.0,3327.0,True,True
45158521961.0,45158521.961,110.0,452190.0,86770763168.0,86770763.168,212.0,870279.0,82064.0,1630.0,96806.0,1927.0,True,True
45208375008.0,45208375.008,110.0,452689.0,87002929350.0,87002929.35,213.0,872601.0,35111.0,2129.0,62988.0,153.0,True,True
45328944955.0,45328944.955,110.0,453895.0,87400384956.0,87400384.956,214.0,876576.0,5058.0,3335.0,18594.0,32.0,True,True
45330760142.0,45330760.142,110.0,453913.0,87724738529.0,87724738.529,214.0,879819.0,20245.0,3353.0,72167.0,3275.0,True,True
45573060456.0,45573060.456,111.0,456336.0,87966433154.0,87966433.154,215.0,882236.0,20559.0,1680.0,66792.0,1596.0,True,True
45774787536.0,45774787.536,111.0,458353.0,88322391349.0,88322391.349,216.0,885796.0,47639.0,3697.0,24987.0,1060.0,True,True
46095346114.0,46095346.114,112.0,461559.0,88347745928.0,88347745.928,216.0,886049.0,6217.0,2807.0,79566.0,1313.0,True,True
46165339797.0,46165339.797,112.0,462258.0,88358799055.0,88358799.055,216.0,886160.0,99900.0,3506.0,32693.0,1424.0,True,True
46500365208.0,46500365.208,113.0,465609.0,88754626473.0,88754626.473,217.0,890118.0,25311.0,2761.0,60111.0,1286.0,True,True
46668100109.0,46668100.109,114.0,467286.0,88821287096.0,88821287.096,217.0,890785.0,60212.0,342.0,20734.0,1953.0,True,True
46842098174.0,46842098.174,114.0,469026.0,89040646638.0,89040646.638,218.0,892978.0,58277.0,2082.0,80276.0,50.0,True,True
47131824880.0,47131824.88,115.0,471923.0,89360544488.0,89360544.488,218.0,896177.0,84983.0,883.0,78126.0,3249.0,True,True
47429407351.0,47429407.351,115.0,474899.0,89464502555.0,89464502.555,219.0,897217.0,67454.0,3859.0,36193.0,193.0,True,True
47794110593.0,47794110.593,116.0,478546.0,89844260372.0,89844260.372,219.0,901014.0,70696.0,3410.0,94010.0,3990.0,True,True
47827685232.0,47827685.232,116.0,478882.0,89945557795.0,89945557.795,220.0,902027.0,45335.0,3746.0,91433.0,907.0,True,True
47926986886.0,47926986.886,117.0,479875.0,90251986514.0,90251986.514,220.0,905092.0,46989.0,643.0,20152.0,3972.0,True,True
48326715828.0,48326715.828,118.0,483872.0,90600967382.0,90600967.382,221.0,908582.0,75931.0,544.0,1020.0,3366.0,True,True
48402730042.0,48402730.042,118.0,484632.0,90726066492.0,90726066.492,222.0,909833.0,90145.0,1304.0,130.0,521.0,True,True
